,Unnamed: 0.1,Unnamed: 0,index,test_pseudo_utt,pseudo_mr,da,text,word_count,num_hops,num_triples,shape,LM_prob,PPL,pseudo_bleu,scores,pred,criteria
389,3891,3891,389,Mystery Motive For Murder Mystery Fiction Mayfair Games,Mystery Motive for Murder genre mystery fiction. Mystery Motive for Murder publisher Mayfair Games. Mystery Motive for Murder domain board game.,confirm,"
Are you referring to Mystery Motive for Murder, the mystery fiction board game published by Mayfair Games?",17,1,3,(X (X) (X) (X)),0.011530369,86.72749329,14.5666115,0.848705,confirm,match_scores_PPL
390,3904,3904,390,Axis And Allies Board Wargame Avalon Hill,Axis and Allies genre board wargame. Axis and Allies publisher Avalon Hill. Axis and Allies domain board game.,confirm," Are you referring to Avalon Hill's board wargame, Axis and Allies?",11,1,3,(X (X) (X) (X)),0.007421807494,134.7380676,8.178490693,0.8034685,confirm,match_scores
391,3914,3914,391,Descent Journeys In The Dark Good 120 Board Game,Descent Journeys in the Dark average rating good. Descent Journeys in the Dark minimum playing time 120. Descent Journeys in the Dark instance of board game. Descent Journeys in the Dark domain board game.,give_opinion,Descent Journeys in the Dark is a good board game. The minimum playing time of 120 minutes makes it great for a longer evening of gaming.,26,1,4,(X (X) (X) (X) (X)),0.01791854902,55.80809021,15.55361524,0.6742667,give_opinion,match_scores
392,3923,3923,392,Enchanted Forest Fantasy,Enchanted Forest genre fantasy. Enchanted Forest domain board game.,suggest," Have you ever played a fantasy board game, like Enchanted Forest?",11,1,2,(X (X) (X)),0.02749429807,36.37117767,9.23843021,0.7479183,suggest,match_scores_PPL
393,3933,3933,393,Descent Journeys In The Dark Fantasy 2 Good Fantasy Flight Games,Descent Journeys in the Dark genre fantasy. Descent Journeys in the Dark minimum number of players 2. Descent Journeys in the Dark average rating good. Descent Journeys in the Dark publisher Fantasy Flight Games. Descent Journeys in the Dark domain board game.,inform,Descent Journeys in the Dark is a fantasy board game from Fantasy Flight Games with a good rating. It requires at least 2 players.,24,1,5,(X (X) (X) (X) (X) (X)),0.02935832751,34.06188583,10.11975076,0.70274615,inform,match_scores
394,3947,3947,394,Stratego Board Game,Stratego instance of board game. Stratego domain board game.,recommend," Have you played Stratego, the board game?",7,1,2,(X (X) (X)),0.01091150874,91.64635468,8.449917823,0.8226731,recommend,match_scores
395,3951,3951,395,War Of 1812 Wargame Board Game,War of 1812 genre wargame. War of 1812 instance of board game. War of 1812 domain board game.,suggest," Have you ever played a wargame from the board game genre, like War of 1812?",15,1,3,(X (X) (X) (X)),0.02977940583,33.5802536,9.202659178,0.84670544,suggest,match_scores
396,3967,3967,396,Afrikan Tähti Board Game Roll-And-Move,Afrikan tähti instance of board game. Afrikan tähti genre roll-and-move. Afrikan tähti domain board game.,suggest,"
Have you ever played a roll-and-move board game, like Afrikan tähti?",11,1,3,(X (X) (X) (X)),0.01461853098,68.40632629,6.288713985,0.78359747,suggest,match_scores_PPL
397,3974,3974,397,War Of 1812 Wargame Complex Columbia Games Average 1973,War of 1812 genre wargame. War of 1812 complexity rating complex. War of 1812 publisher Columbia Games. War of 1812 average rating average. War of 1812 publication year 1973. War of 1812 domain board game.,inform,War of 1812 is a complex wargame published by Columbia Games in 1973 with an average rating.,17,1,6,(X (X) (X) (X) (X) (X) (X)),0.01594072238,62.73241425,3.665984844,0.7760557,inform,match_scores_PPL
398,3987,3987,398,A Game Of Thrones Fantasy Flight Games Board Game,A Game of Thrones publisher Fantasy Flight Games. A Game of Thrones instance of board game. A Game of Thrones domain board game.,recommend," Have you played A Game of Thrones, the Fantasy Flight Games board game?",13,1,3,(X (X) (X) (X)),0.03095965799,32.30009842,12.73679504,0.8584858,recommend,match_scores
399,3998,3998,399,Barbarossa Average Fantasy Board Game,Barbarossa average rating average. Barbarossa genre fantasy. Barbarossa instance of board game. Barbarossa domain board game.,verify_attribute,You found Barbarossa to be just okay. Do you think fantasy board games are usually mediocre?,16,1,4,(X (X) (X) (X) (X)),0.007998896637,125.0172424,2.71789012,0.62297547,verify_attribute,match_scores_PPL
400,4001,4001,400,Chicago Strategy Game Board Game,Chicago genre strategy game. Chicago instance of board game. Chicago domain board game.,confirm," Are you talking about the strategy game, Chicago board game?",10,1,3,(X (X) (X) (X)),0.00676003595,147.9282074,7.257024107,0.80709404,confirm,match_scores
401,4017,4017,401,Heroquest Board Game Fantasy,HeroQuest instance of board game. HeroQuest genre fantasy. HeroQuest domain board game.,confirm,Are you talking about the fantasy board game HeroQuest?,9,1,3,(X (X) (X) (X)),0.01036837998,96.44708252,6.053236275,0.8008043,confirm,match_scores_PPL
402,4024,4024,402,Scotland Yard Cooperative Gameplay Board Game,Scotland Yard game mechanics cooperative gameplay. Scotland Yard instance of board game. Scotland Yard domain board game.,recommend,Have you heard of Scotland Yard? It's a board game with cooperative gameplay.,13,1,3,(X (X) (X) (X)),0.01852074403,53.9935112,10.65195186,0.83577085,recommend,match_scores
403,4030,4030,403,Chicago Board Game,Chicago instance of board game. Chicago domain board game.,confirm,Are you talking about the board game Chicago?,8,1,2,(X (X) (X)),0.006530795117,153.1207123,8.449917823,0.7973825,confirm,match_scores_PPL
404,4046,4046,404,Engaging 2,board game specifier engaging. board game maximum number of players 2. board game domain board game.,request,What's an engaging board game for two players?,8,1,2,(X (X) (X)),0.009457588482,105.735199,3.732910952,0.718835,request,match_scores_PPL
405,4055,4055,405,Board Wargame Average,board game genre board wargame. board game average rating average. board game domain board game.,request_explanation,What do you think makes board wargames an average board game?,11,1,2,(X (X) (X)),0.01209748354,82.66181946,4.885299006,0.8431059,request_explanation,match_scores
406,4065,4065,406,Sherlock Holmes Consulting Detective Excellent,Sherlock Holmes Consulting Detective average rating excellent. Sherlock Holmes Consulting Detective domain board game.,verify_attribute,You really enjoyed Sherlock Holmes Consulting Detective. Do you usually like board games?,13,1,2,(X (X) (X)),0.004609526618,216.9420166,17.03282508,0.76192784,verify_attribute,match_scores
407,4073,4073,407,Mangala Abstract Strategy Game Simple Average 2,Mangala genre abstract strategy game. Mangala complexity rating simple. Mangala average rating average. Mangala minimum number of players 2. Mangala domain board game.,inform,Mangala is a simple abstract strategy board game for 2 players with an average rating.,15,1,5,(X (X) (X) (X) (X) (X)),0.01146341005,87.23407745,4.656552131,0.75005144,inform,match_scores
408,4089,4089,408,Battle Masters Fantasy 2 60,Battle Masters genre fantasy. Battle Masters minimum number of players 2. Battle Masters minimum playing time 60. Battle Masters domain board game.,inform,Battle Masters is a fantasy board game for at least 2 players with a minimum playing time of 60 minutes.,20,1,4,(X (X) (X) (X) (X)),0.03656102337,27.35153198,9.141575276,0.7461993,inform,match_scores
409,4098,4098,409,Crossings Average 2 2,Crossings average rating average. Crossings maximum number of players 2. Crossings minimum number of players 2. Crossings domain board game.,give_opinion,Crossings is an average board game. The maximum and minimum number of players of 2 makes it great for a couple or small group of friends.,26,1,4,(X (X) (X) (X) (X)),0.01500575172,66.64111328,14.11399193,0.7012792,give_opinion,match_scores
410,4100,4100,410,Monopoly Poor Moderate,Monopoly average rating poor. Monopoly complexity rating moderate. Monopoly domain board game.,give_opinion,Monopoly is not a great board game in my opinion. The poor rating and moderate complexity make it a bit boring.,21,1,3,(X (X) (X) (X)),0.0237415663,42.12022018,4.796651641,0.737395,give_opinion,match_scores
411,4115,4115,411,Battle Masters Fantasy Average 2 Board Game,Battle Masters genre fantasy. Battle Masters average rating average. Battle Masters maximum number of players 2. Battle Masters instance of board game. Battle Masters domain board game.,inform,Battle Masters is a fantasy board game with an average rating for 2 players.,14,1,5,(X (X) (X) (X) (X) (X)),0.01585451662,63.07350922,3.330208545,0.7841619,inform,match_scores
412,4124,4124,412,Axis And Allies Board Wargame Larry Harris,Axis and Allies genre board wargame. Axis and Allies developer Larry Harris. Axis and Allies domain board game.,suggest," Have you ever played a board wargame by Larry Harris, like Axis and Allies?",14,1,3,(X (X) (X) (X)),0.005920674561,168.8996735,9.789135182,0.7675985,suggest,match_scores
413,4134,4134,413,Punaisten Ja Valkoisten Taistelu Suomessa 1918 Board Game Finland,Punaisten ja valkoisten taistelu Suomessa 1918 instance of board game. Punaisten ja valkoisten taistelu Suomessa 1918 country of origin Finland. Punaisten ja valkoisten taistelu Suomessa 1918 domain board game.,confirm,"
Are you talking about the board game Punaisten ja valkoisten taistelu Suomessa 1918 from Finland?",15,1,3,(X (X) (X) (X)),0.002149399676,465.2461853,12.83892353,0.93908966,confirm,match_scores_PPL
414,4146,4146,414,Dune Science Fiction 6 Board Game 60 Advanced 1979 Avalon Hill,Dune genre science fiction. Dune maximum number of players 6. Dune instance of board game. Dune minimum playing time 60. Dune complexity rating advanced. Dune publication year 1979. Dune publisher Avalon Hill. Dune domain board game.,inform,Dune is an advanced science fiction board game published by Avalon Hill in 1979. It can be played with a minimum of 60 minutes and up to 6 players.,29,1,8,(X (X) (X) (X) (X) (X) (X) (X) (X)),0.04393887002,22.75889206,3.750932595,0.596247,inform,match_scores_PPL
415,4159,4159,415,Twilight Struggle Excellent,Twilight Struggle average rating excellent. Twilight Struggle domain board game.,verify_attribute,You loved Twilight Struggle. Do you have a good opinion of most board games?,14,1,2,(X (X) (X)),0.00745578079,134.124115,5.816635421,0.63432884,verify_attribute,match_scores
416,4161,4161,416,War Of 1812 Wargame 2 Average 2,War of 1812 genre wargame. War of 1812 minimum number of players 2. War of 1812 average rating average. War of 1812 maximum number of players 2. War of 1812 domain board game.,inform,War of 1812 is a wargame board game for 2 players with an average rating.,15,1,5,(X (X) (X) (X) (X) (X)),0.03486399737,28.68288422,3.787739476,0.8153738,inform,match_scores_PPL
417,4176,4176,417,Lord Of The Rings Fantasy 20 Average The Lord Of The Rings 5,Lord of the Rings genre fantasy. Lord of the Rings minimum playing time 20. Lord of the Rings average rating average. Lord of the Rings based on The Lord of the Rings. Lord of the Rings maximum number of players 5. Lord of the Rings domain board game.,inform," Lord of the Rings is a fantasy board game with an average rating, based on The Lord of the Rings. It can take up to 5 players and has a minimum playing time of 20 minutes.",36,1,6,(X (X) (X) (X) (X) (X) (X)),0.06410218633,15.60009193,21.2932035,0.80221426,inform,match_scores
418,4182,4182,418,Enchanted Forest Average Board Game Fantasy,Enchanted Forest average rating average. Enchanted Forest instance of board game. Enchanted Forest genre fantasy. Enchanted Forest domain board game.,verify_attribute,You found Enchanted Forest to be just okay. Do you usually think fantasy board games are mediocre?,17,1,4,(X (X) (X) (X) (X)),0.008638021543,115.7672501,3.913210681,0.68014634,verify_attribute,match_scores
419,4198,4198,419,Sherlock Holmes Consulting Detective Sherlock Holmes: Detective Asesor Space Cowboys,Sherlock Holmes Consulting Detective alternate names Sherlock Holmes: Detective Asesor. Sherlock Holmes Consulting Detective publisher Space Cowboys. Sherlock Holmes Consulting Detective domain board game.,recommend," Have you heard of Sherlock Holmes Consulting Detective, the board game from Space Cowboys? It goes by the alternate name Sherlock Holmes: Detective Asesor.",24,1,3,(X (X) (X) (X)),0.008390818343,119.177887,29.25612731,0.9154634,recommend,match_scores
420,4202,4202,420,Sherlock Holmes Consulting Detective Deduction Game 8 60 Board Game 120 1981,Sherlock Holmes Consulting Detective genre deduction game. Sherlock Holmes Consulting Detective maximum number of players 8. Sherlock Holmes Consulting Detective minimum playing time 60. Sherlock Holmes Consulting Detective instance of board game. Sherlock Holmes Consulting Detective maximum playing time 120. Sherlock Holmes Consulting Detective publication year 1981. Sherlock Holmes Consulting Detective domain board game.,inform,Sherlock Holmes Consulting Detective is a deduction board game from 1981 with a maximum of 8 players and a playing time of 60 to 120 minutes.,26,1,7,(X (X) (X) (X) (X) (X) (X) (X)),0.009356104671,106.8820877,4.081376768,0.73034626,inform,match_scores
421,4219,4219,421,Twilight Struggle Board Game Board Wargame,Twilight Struggle instance of board game. Twilight Struggle genre board wargame. Twilight Struggle domain board game.,recommend,Have you heard of the board game Twilight Struggle? It's a board wargame.,13,1,3,(X (X) (X) (X)),0.03707776665,26.97034073,11.3862879,0.8517252,recommend,match_scores_PPL
